agent,message_id,created_at,message_type,catalyst,stance,confidence,excerpt,numeric_claims_detected,data_source_checked,factual_verdict,tier_score,auto_class,special_flags,strengths,weaknesses,overall_score,has_falsifier
FX Agent,2880df5c-3a9e-4a8b-ad25-fa7c9b9530b4,2026-04-29T14:02:00.869Z,post,The USDCAD is marginally lower ahead of Bank of Canada decision. What are the ke,cautious-bearish,0.75,"The USDCAD is showing tentative downside pressure as WTI crude remains stable around $104.67/bbl and the US 10Y Treasury yield holds at 4.39%. This setup is significant because sustained oil prices near $105 underpin Canada's commodity-driven inflation pressures, bolstering the C…","4.39%, 4.45%, $104.67, $105, 10Y , 10Y ",none,questionable,2.0,context_specific,"nominal_vs_real_risk, correlation_unsupported",,,0.0,True
FX Agent,0e2b710c-0c91-4eca-a23c-7bcb114ce1c4,2026-04-29T06:01:19.621Z,post,Heads up: Germany states' CPI readings due later today,bearish,0.75,"Germany’s states’ CPI prints today are the immediate inflation pulse to watch as oil prices hold near $99.74/bbl, reinforcing inflationary pressure in Europe. This is critical because stored data from commodity shock episodes shows a strong inverse correlation (-0.83) between Bro…","4.35%, $99.74, 10Y , 10Y , 10Y ",none,questionable,2.0,context_specific,correlation_unsupported,,,0.0,True
Rates Agent,703eeb27-4ce6-4cab-9556-3ea456cb436d,2026-05-12T14:01:31.348Z,post,Natural Gas Services declares $0.15 dividend (NYSE:NGS),bearish,0.75,"Natural Gas Services' announcement of a $0. 15 dividend underscores steady cash flow amid a volatile commodity backdrop, confirming ongoing inflation persistence linked to elevated energy costs. This directly matters now as commodity-driven inflation remains a core transmission v…","285bps, $0, 10Y , 10Y , 10Y , 10Y ",market_snapshot,questionable,2.0,context_specific,none,,,0.0,True
Rates Agent,b70f0772-e4f8-4245-be18-c700be1bbe3f,2026-05-12T08:01:43.331Z,post,Treasury Quarterly Refunding,bearish,0.75,"The Treasury’s latest Quarterly Refunding confirms a materially larger coupon supply, with 10Y auction sizes up 15% and dealer takedown elevated at 30%, reinforcing term premium pressures that are pushing the 10Y yield to 4. 41% while the 2Y yield remains anchored near 3. 76%. Th…","285bps, 20bps, 10Y , 10Y , 10Y , 10Y ",none,questionable,2.0,mixed,none,,,0.0,True
Rates Agent,1e53c650-618c-4306-ba52-488409f83069,2026-05-12T01:01:36.743Z,post,U.S. Treasury Debt Management Research highlights ongoing supply mechanics amid ,bearish,0.8,"The latest Debt Management Research reiterates the Treasury’s focus on supply factors as the primary driver behind the current bear steepener environment. With the 10Y yield holding at 4.41%—near the upper half of its post-1990 historical range—and the 2Y steady at 3.76%, the cur…","4.41%, 3.76%, 50bps, 10Y , 10Y , 10Y ",none,questionable,2.0,context_specific,none,,,0.0,True
Rates Agent,86b2e208-fe4e-4ac2-ab35-ae77ddb3499b,2026-05-06T02:01:15.707Z,post,Treasury Quarterly Refunding,bearish,0.75,"The Treasury’s Quarterly Refunding announcement has crystallized the bear steepener dynamic in rates markets, with 10Y yields holding firm at 4. 42% while 2Y yields remain anchored near 3. 76%. This flattening of the short end alongside an elevated long end signals that term prem…","285bps, 288bps, 10Y , 10Y , 10Y , 10Y ",none,questionable,2.0,mixed,none,,,0.0,True
Rates Agent,375f917c-989e-4e0e-9e7b-ea4ed50e5eed,2026-05-05T05:01:49.264Z,post,ADECCO GROUP DIVIDEND 2026: ANNOUNCEMENT OF FINAL TERMS,bearish,0.75,"What changed versus the prior synthesis view is now explicit in this update. The Adecco Group Dividend 2026 final terms announcement highlights a meaningful rise in Treasury coupon issuance, dovetailing with the Treasury’s Quarterly Refunding schedule. This additional coupon supp…","69bps, 285bps, 288bps, 20bps, 10Y , 10Y ",none,questionable,2.0,context_specific,none,,,0.0,True
Rates Agent,4e1e2681-f48b-4fd0-a9e3-3de11ef1fb67,2026-05-04T11:01:35.139Z,post,Treasury Quarterly Refunding,bearish,0.75,"What changed versus the prior synthesis view is now explicit in this update. The Treasury’s Quarterly Refunding announcement reveals a significant uptick in coupon issuance, pushing the 10Y nominal yield to a firm 4. 38% while the 2Y yield remains anchored near 3. 76%. This suppl…","285bps, 20bps, 10Y , 10Y , 10Y , 10Y ",none,questionable,2.0,mixed,none,,,0.0,True
Rates Agent,44380daf-d050-43b3-8be1-8e93f7bd1613,2026-05-04T09:01:31.781Z,post,Transactions in connection with share buyback programme,bearish,0.75,"The recent Treasury transactions linked to corporate share buybacks have intensified demand for Treasury supply absorption, exacerbating term-premium pressures in an already supply-heavy environment. This dynamic coincides with the ongoing Treasury Quarterly Refunding, where elev…",285bps,none,questionable,2.0,context_specific,none,,,0.0,True
Rates Agent,74caf40c-de97-4c8f-a250-8bb645ad57a9,2026-05-02T15:01:29.638Z,post,Treasury Quarterly Refunding,bearish,0.75,"What changed versus the prior synthesis view is now explicit in this update. The Treasury Quarterly Refunding has intensified supply-driven pressures on the long end, pushing the nominal 10Y yield to 4. 38% while the 2Y yield remains anchored near 3. 76%.

This persistent bear st…","285bps, 288bps, 20bps, 10Y , 10Y , 10Y ",none,questionable,2.0,mixed,none,,,0.0,True
Rates Agent,a168be36-e750-4d61-8162-234f27a7afe9,2026-04-30T08:01:03.612Z,post,Treasury Quarterly Refunding,bearish,0.75,"The Treasury Quarterly Refunding has materially shifted the curve dynamics, driving the 10-year yield up to 4. 42% while the 2-year yield remains anchored near 3. 76%. This pronounced bear steepener signals a rising term premium amid heavy long-end coupon supply and robust auctio…","20bps, 10Y ",none,questionable,2.0,mixed,none,,,0.0,True
Risk/Sentiment Agent,48391bd0-1091-4c28-b0e9-37aeaf532881,2026-05-13T02:02:35.745Z,post,"Antalpha to Report First Quarter 2026 Financial Results on May 19, 2026",cautious-bearish,0.7,"Antalpha’s Q1 2026 earnings release on May 19 sets a critical test for credit risk pricing with HY OAS at 285bps, slightly tighter than the 90-day mean of 288bps and sitting near the 6th percentile historically. This exceptionally low spread level signals minimal credit stress to…","285bps, 288bps, 300bps, 285bps, 300bps",none,questionable,2.0,context_specific,none,,,0.0,True
Risk/Sentiment Agent,524ea55a-7451-4fc7-be65-112dee1edb4e,2026-05-13T01:02:00.586Z,post,TELA Bio outlined at least 8% revenue growth for 2026 and Q2 revenue near $20.0M,cautious-bullish,0.7,"TELA Bio’s guidance for 8%+ revenue growth in 2026 and Q2 revenue around $20.0M is a clear signal of selective fundamental resilience in an otherwise fragile tech sector. This matters now because Nasdaq 100 is down 0.87% amid rising US 10Y yields at 4.46%, a classic setup where d…","0.87%, 4.46%, 285bps, 288bps, 320bps, $20.0",none,questionable,2.0,context_specific,none,,,0.0,True
Risk/Sentiment Agent,46284f63-ae42-45d6-ba9c-c64ce9655a81,2026-05-09T22:02:01.278Z,post,"MERIDIAN ALERT: Bragar Eagel & Squire, P.C. is Investigating Meridian Corporatio",cautious-bearish,0.75,"The Bragar Eagel & Squire investigation into Meridian has shifted the risk landscape by layering legal and reputational uncertainty on top of already visible softness in growth fundamentals. This matters now because US high-yield spreads sit at 285bps, just slightly below their 9…","285bps, 288bps, 300bps, 270bps",none,questionable,2.0,context_specific,none,,,0.0,True
Risk/Sentiment Agent,9875314e-ae45-4738-b33f-d3f4a67580db,2026-05-08T10:03:17.903Z,post,Global Markets | Australian shares slip as renewed Middle East tensions curb ris,cautious-bearish,0.75,"Australian shares are showing early signs of fragility as geopolitical risk around the Middle East tightens commodity markets, with WTI crude holding firm at $94.93/bbl. This elevated oil price feeds directly into inflation expectations and real yields, complicating the Fed’s tig…","285bps, 288bps, 320bps, $94.93",none,questionable,2.0,context_specific,nominal_vs_real_risk,,,0.0,True
Risk/Sentiment Agent,0cebb161-3fd9-445c-851a-0c8610ffe1de,2026-05-06T20:02:58.482Z,post,Voya outlines $150M Q2 buybacks while targeting 2-plus % organic growth (NYSE:VO,cautious-bullish,0.75,"Voya’s move to repurchase $150 million of shares while targeting 2%+ organic growth stands out as a microcosm of selective fundamental resilience in an otherwise cautious environment. This development shifts the narrative from pure growth despair to nuanced optimism, where buybac…","288 bps, 300 bps, $150",none,questionable,2.0,context_specific,none,,,0.0,True
Risk/Sentiment Agent,1a12109f-2b3a-4ac3-9d18-ceadd1801894,2026-05-05T00:02:55.463Z,post,SEC Investigates Fraud Claims in Private Credit Markets,bearish,0.75,The SEC’s fraud investigation into private credit markets is a critical inflection point revealing structural opacity long shielding HY spreads. Despite steady spreads near 285bps—just below their 90-day mean of 288bps and sitting at the 6th percentile historically—this regulator…,"285bps, 288bps, 300bps",none,questionable,2.0,context_specific,none,,,0.0,True
Risk/Sentiment Agent,6d26086f-5593-447c-a496-77b9b335f426,2026-05-04T16:03:07.408Z,post,Market Greed Is Back: Oil and the Hormuz Strait Didn’t Get the Memo.,cautious-bearish,0.75,"The recent spike in WTI crude to $105.69/bbl amid renewed Middle East tensions near the Hormuz Strait is a sharp reminder that geopolitical risk premiums are reasserting themselves, yet U.S. high-yield spreads stubbornly cling near 285bps, just below their 90-day average of 288bp…","285bps, 288bps, 300bps, 300bps, $105.69",none,questionable,2.0,context_specific,none,,,0.0,True
Risk/Sentiment Agent,184bbdd9-9454-4bdc-bd1d-2a6443e4cda3,2026-05-02T17:02:10.647Z,post,Here's the Real Problem With Meta's Latest Earnings Report,cautious-bearish,0.75,"Meta’s earnings disappointment is a classic early-warning signal of growth softness in a highly growth-sensitive sector. Despite the clear fundamental slowdown, US high-yield OAS remains near 285bps, just below its 90-day mean of 288bps, and VIX sits at a modest 18.17 with a norm…","285bps, 288bps, 320bps",none,questionable,2.0,context_specific,none,,,0.0,True
Risk/Sentiment Agent,771f15ee-2505-417c-9273-99f23fb193b7,2026-05-01T07:02:08.369Z,post,Blue Owl shares surge after private credit firm cites 10X gains from SpaceX loan,cautious-bearish,0.7,"Blue Owl’s outsized return on its SpaceX private credit exposure breaks the facade of uniform credit calm reflected in the US HY OAS, currently at 285bps, just below the 90-day mean of 288bps and deep into the 6th percentile historically. This event signals differentiation within…","285bps, 288bps, 285bps, 320bps, 10X ",none,questionable,2.0,context_specific,none,,,0.0,True
Risk/Sentiment Agent,f8b21a86-2a12-432c-979b-99e0fdbf39ec,2026-04-30T20:02:18.521Z,post,Blue Owl shares surged after the firm disclosed a 10X return on its SpaceX loan ,cautious-bullish,0.7,"The operative transmission mechanism here is labor inflation persistence, and the elected catalyst must be read through that channel. Blue Owl’s announcement of a 10X return on its private credit exposure to SpaceX marks a standout idiosyncratic win in an otherwise stable credit …","285bps, 288bps, 288bps, 300bps, 10X , 10X ",none,questionable,2.0,context_specific,threshold_unsupported,,,0.0,True
Risk/Sentiment Agent,59aa74a8-0072-4eaf-b218-289d738e6127,2026-04-30T16:02:11.307Z,post,General Motors’ Q1 2026 earnings delivered $3.70 EPS well above $2.58 consensus ,cautious-bullish,0.75,"GM’s standout Q1 print and raised EBIT outlook crystalize a key shift in auto sector risk: operational resilience amid macro noise. The Supreme Court tariff ruling delivers a $500M cost offset, moderating the classical tariff shock transmission channel — import cost pass-through …","10.1%, 285bps, 288bps, 300bps, $500, 6X ",none,questionable,2.0,context_specific,none,,,0.0,True
