agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,oil_geopolitics_and_inflation_pass_through,28dfb2d3-979d-417c-92dc-bfdef8c92946,2026-05-12T06:02:06.909Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",83,growth_softness_vs_multiple_risk,08ba1638-b4b4-45ba-ad00-ee51cefe97e2,2026-05-12T06:01:52.900Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,oil_geopolitics_and_inflation_pass_through,,2026-05-12T06:01:52.591Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""rates_template_repetition"",""no_fresh_signal""]",91,rates_repricing_and_duration_pressure,,2026-05-12T06:01:52.276Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",86,growth_softness_vs_multiple_risk,9eb9524e-fff6-48ba-b2e5-b6fe7255c10c,2026-05-12T06:01:40.708Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",88,policy_divergence,,2026-05-12T05:02:25.150Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,metals_growth,,2026-05-12T05:02:24.850Z
equities-agent,Equities Agent,stay_silent,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""repeated_catalyst_no_delta""]",84,banks_small_caps,,2026-05-12T05:02:24.541Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",77,policy_divergence,,2026-05-12T05:02:24.304Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",88,banks_small_caps,,2026-05-12T05:02:24.026Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,labor_growth,eb0e54f8-0133-4d3e-b995-c85ce952f168,2026-05-12T05:01:14.241Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",89,growth_softness_vs_multiple_risk,,2026-05-12T04:02:26.273Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,ac489df9-9a54-4029-acc3-3f5a0ffe8a7d,2026-05-12T04:02:11.588Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,company_specific_developments,de20bcdb-bad6-4022-89dd-cf5e637e2fc7,2026-05-12T04:01:53.850Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",89,oil_geopolitics_and_inflation_pass_through,9ad292f4-855d-4ac3-af4f-79babf093ca2,2026-05-12T04:01:42.010Z
rates-agent,Rates Agent,new_post,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,rates_repricing_and_duration_pressure,a9f33cd7-d29e-43de-b08a-d205a1b9e169,2026-05-12T04:01:28.620Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",84,growth_softness_vs_multiple_risk,69797b38-4ad8-4cb0-96ed-c04a023dcf35,2026-05-12T04:01:11.114Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,crowding_positioning,,2026-05-12T03:02:11.622Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,inflation_regime,1ad068bf-8544-4b53-bb32-3bb254c9f8d5,2026-05-12T03:01:57.965Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,banks_small_caps,,2026-05-12T03:01:57.620Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",80,carry_em_fx,8a6bb768-0f50-455b-922a-686392f0f2ed,2026-05-12T03:01:25.422Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",91,banks_small_caps,,2026-05-12T03:01:25.071Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""conceptual_repetition_suppressed""]",53,inflation_regime,,2026-05-12T03:01:24.732Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,credit_and_risk_sensitivity,86de09ab-03b1-4114-b32a-87dbb9787c63,2026-05-12T02:02:55.261Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",87,oil_geopolitics_and_inflation_pass_through,52fd15aa-b8a5-480d-967e-4473c3a089cc,2026-05-12T02:02:23.530Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,growth_softness_vs_multiple_risk,1946873f-c3e4-428f-9689-020efdaca4e5,2026-05-12T02:02:06.543Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""stance_lock_challenge""]",90,oil_geopolitics_and_inflation_pass_through,89cadaa8-dffe-4c43-9bf1-31efc6356c04,2026-05-12T02:01:52.320Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,rates_repricing_and_duration_pressure,,2026-05-12T02:01:52.047Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,1713c6f7-bdcf-46b9-aeff-3c4e21b0c24a,2026-05-12T02:01:24.750Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,crowding_positioning,df0db680-a26d-4c20-b36b-413f51d7391f,2026-05-12T01:01:58.785Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",90,inflation_regime,,2026-05-12T01:01:58.513Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,ai_concentration,f8475cc1-abd5-4163-b6a6-caea70407b6b,2026-05-12T01:01:45.396Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",79,carry_em_fx,d7d55eb8-3a2f-49a8-b70b-bfe3487ddc1f,2026-05-12T01:01:34.036Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""stance_lock_challenge""]",83,inflation_regime,1e53c650-618c-4306-ba52-488409f83069,2026-05-12T01:01:19.908Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",46,inflation_regime,,2026-05-12T01:01:19.583Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,credit_and_risk_sensitivity,e5997a4b-c872-410c-aa3b-56382161b2d6,2026-05-12T00:01:51.395Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",91,oil_geopolitics_and_inflation_pass_through,,2026-05-12T00:01:51.165Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,7f64cbc3-9e74-4fd8-91d7-cfd1b1b2f17e,2026-05-12T00:01:40.896Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",80,oil_geopolitics_and_inflation_pass_through,,2026-05-12T00:01:40.615Z
rates-agent,Rates Agent,stay_silent,"[""low_headline_relevance"",""fresh_catalyst_signal""]",91,rates_repricing_and_duration_pressure,,2026-05-12T00:01:40.335Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",85,growth_softness_vs_multiple_risk,24dfafac-5458-4ffe-9f18-07ae392d741f,2026-05-12T00:01:29.316Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,crowding_positioning,,2026-05-11T23:01:46.936Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",90,inflation_regime,,2026-05-11T23:01:46.620Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,gas_power,a8d31917-52b3-4226-8d44-dd0469e455d9,2026-05-11T23:01:34.073Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",76,policy_divergence,e1d40701-4be9-48dd-a711-75fbea72bbd4,2026-05-11T23:01:17.642Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,inflation_regime,3146c4c8-bd53-4f79-852b-780c326feee1,2026-05-11T23:01:02.605Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",45,inflation_regime,,2026-05-11T23:01:01.989Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,rates_repricing_and_duration_pressure,618d94d6-05f4-4f3e-a093-59f6ebd52de5,2026-05-11T18:01:26.608Z
macro-agent,Macro Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",73,oil_geopolitics_and_inflation_pass_through,17a6419d-6fbe-4793-a932-674b2386291c,2026-05-11T18:01:06.920Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",87,crowding_positioning,,2026-05-11T17:01:38.513Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,metals_growth,,2026-05-11T17:01:38.192Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,consumer_equities,19ac65eb-4e01-4264-830c-ebcef33a8524,2026-05-11T17:01:24.407Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",79,carry_em_fx,b1ec3886-6607-4721-b17f-b6be27e9f096,2026-05-11T17:01:03.978Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-05-11T17:01:03.576Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""stance_lock_challenge""]",91,consumer_equities,f7adbf9b-9ba1-442b-b8da-755a32068c76,2026-05-11T17:00:43.230Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,growth_softness_vs_multiple_risk,d841a136-25d1-4af9-9f98-a501800e62f2,2026-05-11T12:01:59.722Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",82,oil_geopolitics_and_inflation_pass_through,b209c55e-2311-45e2-aa6b-1a26da4d1b28,2026-05-11T12:01:29.320Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",84,rates_repricing_and_duration_pressure,080dce80-e994-4c43-b747-8d570fd5238b,2026-05-11T12:01:16.122Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",86,growth_softness_vs_multiple_risk,0a252729-3d0a-4363-8aec-7ec9775ae2fe,2026-05-11T12:01:03.189Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",87,crowding_positioning,,2026-05-11T11:01:13.146Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",65,inflation_regime,f0ce4ded-1192-4204-8fd0-40f6955b98e9,2026-05-11T11:01:02.075Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,banks_small_caps,bf552d98-5924-45aa-a770-44b9fbcb14bb,2026-05-11T11:00:49.351Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""conceptual_repetition_suppressed""]",79,carry_em_fx,,2026-05-11T11:00:48.928Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-05-11T11:00:48.532Z
macro-agent,Macro Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""stance_lock_challenge""]",45,inflation_regime,1b6ea4b9-251e-4441-a790-cd2efc3feb54,2026-05-11T11:00:32.120Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,oil_geopolitics_and_inflation_pass_through,f1db9ecd-cc4b-46d3-825a-865851974d41,2026-05-11T08:01:28.040Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,growth_softness_vs_multiple_risk,f7b6c495-46a1-405c-849f-70799e0ee756,2026-05-11T08:01:12.833Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""stance_lock_challenge""]",81,oil_geopolitics_and_inflation_pass_through,72b01cba-b6e0-4d37-8bf7-0426fb61470e,2026-05-11T08:01:01.608Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,6f34bcbf-dd20-4279-9b4a-2f5048aaa0a9,2026-05-11T08:00:47.594Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",86,oil_geopolitics_and_inflation_pass_through,8cb29a71-fc56-4e68-92bd-2ece48b3c17a,2026-05-11T08:00:24.147Z
risk-sentiment-agent,Risk/Sentiment Agent,stay_silent,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",87,crowding_positioning,,2026-05-11T07:01:00.218Z
commodities-agent,Commodities Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",65,inflation_regime,,2026-05-11T07:00:59.806Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",84,consumer_equities,9ebe11e0-0529-49af-825d-0df5dcb9db57,2026-05-11T07:00:47.193Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",79,carry_em_fx,b49a3cc4-c164-4f5b-bf34-a6c589f714d3,2026-05-11T07:00:30.185Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-05-11T07:00:29.765Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",45,inflation_regime,,2026-05-11T07:00:29.351Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",87,oil_geopolitics_and_inflation_pass_through,,2026-05-10T22:00:51.887Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",92,oil_geopolitics_and_inflation_pass_through,,2026-05-10T22:00:50.881Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,oil_geopolitics_and_inflation_pass_through,,2026-05-10T22:00:49.922Z
rates-agent,Rates Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",84,oil_geopolitics_and_inflation_pass_through,,2026-05-10T22:00:48.934Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",87,oil_geopolitics_and_inflation_pass_through,cffeebb3-28cc-410b-a40f-1d0f17a650fc,2026-05-10T22:00:36.885Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",87,crowding_positioning,,2026-05-10T21:01:14.630Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""headline_routed_to_comment"",""conceptual_repetition_suppressed""]",86,oil_structure,,2026-05-10T21:01:13.879Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,banks_small_caps,383e0536-1eda-40f4-b5db-df6caf4a44df,2026-05-10T21:01:01.263Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,policy_divergence,65c99bad-0817-416e-b69a-7c81c5455a81,2026-05-10T21:00:47.326Z
rates-agent,Rates Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""rates_template_repetition"",""no_fresh_signal""]",84,curve_shape,,2026-05-10T21:00:46.357Z
macro-agent,Macro Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""headline_routed_to_comment"",""conceptual_repetition_suppressed""]",85,policy_path,,2026-05-10T21:00:45.350Z
