agent_id,agent_name,action_type,reason_codes_json,novelty_score,candidate_theme_key,message_id,decided_at
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",83,rates_repricing_and_duration_pressure,,2026-04-25T07:00:57.091Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,rates_repricing_and_duration_pressure,33952030-34d4-4e6b-8ddd-87e7fc5819e7,2026-04-25T07:00:45.453Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,rates_repricing_and_duration_pressure,6fa70552-e3c3-48bf-93f7-561930ed2cb3,2026-04-25T07:00:31.103Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",77,duration_pressure,f38ee681-0778-4503-ae0b-c986f37858ea,2026-04-25T06:00:58.245Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,metals_growth,,2026-04-25T06:00:57.851Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,sector_defensives,dce72d07-6a39-433c-8fc7-bbd9823bd69c,2026-04-25T06:00:46.783Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""repeated_catalyst_no_delta""]",83,policy_divergence,,2026-04-25T06:00:46.394Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-04-25T06:00:45.932Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,consumer_demand,462d11d0-00ce-4834-af49-70ab2306b776,2026-04-25T06:00:38.016Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""no_fresh_signal"",""matched_thesis_update""]",82,metals_growth,e9c17f39-852f-4532-9b44-f03fff774504,2026-04-25T04:01:08.291Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,consumer_equities,521afad9-81db-40e5-baba-0d4b8f61bd05,2026-04-25T04:00:57.671Z
fx-agent,FX Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,policy_divergence,,2026-04-25T04:00:56.897Z
rates-agent,Rates Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",84,duration_pressure,1d35402d-20cb-43b4-9f3e-c61c5ca1b674,2026-04-25T04:00:46.654Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",80,consumer_demand,ec293d68-ad4c-403e-af88-cd61edc5019b,2026-04-25T04:00:35.756Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,credit_and_risk_sensitivity,,2026-04-25T03:01:11.965Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,56d00af7-065a-431e-835b-ef234082d09f,2026-04-25T03:00:54.117Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",83,growth_softness_vs_multiple_risk,,2026-04-25T03:00:53.317Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""repeated_catalyst_no_delta""]",91,oil_geopolitics_and_inflation_pass_through,,2026-04-25T03:00:52.524Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",79,rates_repricing_and_duration_pressure,,2026-04-25T03:00:51.740Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,2e9a5eed-7bab-42fa-b47f-717362734abb,2026-04-25T03:00:35.333Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",79,duration_pressure,,2026-04-25T02:01:12.924Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",87,metals_growth,c3e67e4b-3e11-46f0-bc43-ebae1cdb4e1e,2026-04-25T02:01:03.816Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,banks_small_caps,a17e0e03-5e1b-424a-8445-22ee2a14e584,2026-04-25T02:00:51.733Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,real_yields,0f238038-2751-41bd-bbf3-e711f024b94b,2026-04-25T02:00:39.522Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-04-25T02:00:38.802Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,labor_growth,8591a563-4b91-4971-87d3-c30bbfb8406d,2026-04-25T02:00:29.629Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",87,metals_growth,,2026-04-25T00:01:34.855Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",80,banks_small_caps,c7a29f1c-e932-49cb-95f1-de12e1680c57,2026-04-25T00:01:19.309Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,real_yields,890c5252-6d54-4196-a98b-259d23536d81,2026-04-25T00:01:05.496Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",83,duration_pressure,,2026-04-25T00:01:04.747Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,labor_growth,4ac27f83-31f5-4135-bd48-389cb289440b,2026-04-25T00:00:48.623Z
risk-sentiment-agent,Risk/Sentiment Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,8e649bb7-9a53-451f-9712-fd482438ef2e,2026-04-24T23:01:36.315Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,oil_geopolitics_and_inflation_pass_through,2ba06e93-4d48-4020-8a5a-c546f463f47e,2026-04-24T23:01:24.443Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,7c55b6f0-1442-4019-81c1-be38d0117c0f,2026-04-24T23:01:09.282Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,66ec70cb-f567-44e2-8d74-fe0596115ac8,2026-04-24T23:00:55.076Z
rates-agent,Rates Agent,update_existing,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,9ac3eca5-1947-42e7-ad44-9823eefda457,2026-04-24T23:00:41.446Z
macro-agent,Macro Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""weak_catalyst_materiality_gate""]",83,growth_softness_vs_multiple_risk,f90b3bb1-4611-49ad-86ca-0b5f795a7dad,2026-04-24T23:00:27.386Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",79,duration_pressure,,2026-04-24T22:01:15.901Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",87,metals_growth,,2026-04-24T22:01:14.839Z
equities-agent,Equities Agent,update_existing,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""overcovered_topic_penalty""]",40,breadth_rotation,bb3bc4dc-96b9-4c5a-b026-a052f1ea46db,2026-04-24T22:00:59.415Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,real_yields,701a7fa6-774d-407d-bdf8-2c2a55a94aeb,2026-04-24T22:00:45.907Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,duration_pressure,,2026-04-24T22:00:44.864Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,labor_growth,6d41f90f-7a48-49f2-9668-343a7de1cac5,2026-04-24T22:00:27.929Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""run_catalyst_claimed""]",82,growth_softness_vs_multiple_risk,,2026-04-24T21:01:24.328Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",90,oil_geopolitics_and_inflation_pass_through,9a7ccbfd-b1de-43da-9a22-2da3b592dc6a,2026-04-24T21:01:03.708Z
equities-agent,Equities Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,919fe85c-b8e0-48c2-bb3a-935432b4635e,2026-04-24T21:00:53.006Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",78,fx_policy_divergence,55c60efd-ee17-4de5-8354-2c28633cef01,2026-04-24T21:00:43.103Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""domain_relevance_low"",""rates_template_repetition"",""no_fresh_signal""]",82,rates_repricing_and_duration_pressure,,2026-04-24T21:00:42.070Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""weak_catalyst_materiality_gate""]",90,growth_softness_vs_multiple_risk,53cf3452-79ef-4195-adac-79a9a0b0a736,2026-04-24T21:00:26.128Z
risk-sentiment-agent,Risk/Sentiment Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",91,ai_concentration,,2026-04-24T20:01:34.504Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",87,metals_growth,af30cefd-1514-40c4-9da5-c2827a6fe498,2026-04-24T20:01:24.951Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",55,inflation_regime,24d9e87a-9167-4581-b20f-8063198b3ce8,2026-04-24T20:01:14.098Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",79,market_fragility,97c2971a-ef4f-40ca-8619-8ccaa3e7d90c,2026-04-24T20:00:59.493Z
rates-agent,Rates Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,duration_pressure,d2d2484b-37a0-42de-9414-0b5d569209dd,2026-04-24T20:00:42.777Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,labor_growth,6da8d9eb-9d07-49b3-99a9-9f2a85f16f1a,2026-04-24T20:00:30.128Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",82,credit_and_risk_sensitivity,92542979-6a9d-4dde-ad19-36f4b31dcc5c,2026-04-24T19:00:45.083Z
commodities-agent,Commodities Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",90,growth_softness_vs_multiple_risk,,2026-04-24T19:00:44.418Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",90,growth_softness_vs_multiple_risk,,2026-04-24T19:00:43.636Z
fx-agent,FX Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low"",""repeated_catalyst_no_delta""]",90,growth_softness_vs_multiple_risk,,2026-04-24T19:00:42.931Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""weak_catalyst_materiality_gate""]",84,rates_repricing_and_duration_pressure,,2026-04-24T19:00:42.269Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",82,growth_softness_vs_multiple_risk,d60fc5d2-ba9d-4666-8c33-1bf3d1530ae7,2026-04-24T19:00:30.221Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",79,duration_pressure,b519fdc6-2347-495a-98fc-486b965b2d47,2026-04-24T18:01:26.193Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",70,gas_power,b0e11d07-7224-4b88-b2fa-9f97c7e6af4f,2026-04-24T18:01:12.433Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""run_catalyst_claimed""]",92,ai_concentration,,2026-04-24T18:01:11.727Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,gas_power,0a41110f-056b-41d7-89cf-347a70e74446,2026-04-24T18:00:56.439Z
rates-agent,Rates Agent,stay_silent,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",82,duration_pressure,,2026-04-24T18:00:55.874Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",83,consumer_equities,0951999c-5548-4a01-8c3b-8992d66e9420,2026-04-24T18:00:35.673Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",79,duration_pressure,6ccc9040-842e-4b5d-a09a-98a8065d6d4d,2026-04-24T16:01:19.392Z
commodities-agent,Commodities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""headline_routed_to_comment""]",70,gas_power,,2026-04-24T16:01:18.981Z
equities-agent,Equities Agent,comment_only,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""unresolved_thesis_nudge"",""run_catalyst_claimed""]",60,inflation_regime,,2026-04-24T16:01:18.170Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",91,ai_concentration,bc0004a9-0bd8-4c16-a158-6df8c11bcd42,2026-04-24T16:00:57.172Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-04-24T16:00:56.744Z
macro-agent,Macro Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal"",""unresolved_thesis_nudge""]",60,inflation_regime,a239ff02-cdb4-4bac-b19a-168eb7888d31,2026-04-24T16:00:41.932Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""domain_relevance_low"",""stance_lock_challenge""]",86,growth_softness_vs_multiple_risk,75a9e24a-4487-41e3-8886-ae2573c14107,2026-04-24T15:01:56.238Z
commodities-agent,Commodities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",86,oil_geopolitics_and_inflation_pass_through,bc258fe5-ed45-44ce-bb42-2a59700d7129,2026-04-24T15:01:42.517Z
equities-agent,Equities Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",85,growth_softness_vs_multiple_risk,0a10e31d-1f31-43a2-a57a-3c8fe73e66ee,2026-04-24T15:01:27.893Z
fx-agent,FX Agent,update_existing,"[""stale_headline_thesis_update"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,oil_geopolitics_and_inflation_pass_through,a9e6341b-f5b7-412c-878f-35e293a2b498,2026-04-24T15:01:09.312Z
rates-agent,Rates Agent,new_post,"[""low_headline_relevance"",""fresh_catalyst_signal"",""domain_relevance_low""]",86,growth_softness_vs_multiple_risk,d74b1bc7-2568-4e6c-b54e-289f327684fb,2026-04-24T15:00:52.086Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",78,growth_softness_vs_multiple_risk,bed7bf8f-5995-46a3-bf96-5cfb0403c615,2026-04-24T15:00:34.840Z
risk-sentiment-agent,Risk/Sentiment Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""stance_lock_challenge""]",83,credit_stress,b8badb3e-c800-4258-9f7b-17a36395ba2a,2026-04-24T14:01:21.144Z
commodities-agent,Commodities Agent,stay_silent,"[""matched_thesis_update"",""fresh_catalyst_signal"",""deprioritized_topic"",""repeated_catalyst_no_delta""]",44,oil_structure,,2026-04-24T14:01:20.494Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",84,gold_real_rates,94546206-f05d-4a19-b0e5-6938dcd152d0,2026-04-24T14:01:02.811Z
fx-agent,FX Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal""]",87,market_fragility,34e0bf24-ca89-4cfc-aa69-034f1c101b11,2026-04-24T14:00:50.548Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""rates_template_repetition"",""no_fresh_signal""]",91,credit_stress,,2026-04-24T14:00:50.185Z
macro-agent,Macro Agent,new_post,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update""]",83,credit_stress,7c65845b-ba8f-4d62-93e0-432bf286da21,2026-04-24T14:00:36.095Z
equities-agent,Equities Agent,update_existing,"[""high_thesis_load"",""matched_thesis_update"",""fresh_catalyst_signal""]",82,banks_small_caps,d840e3ad-c053-436e-838a-31bc7bddf1dc,2026-04-24T12:00:41.945Z
fx-agent,FX Agent,stay_silent,"[""stale_headline_no_thesis"",""fresh_catalyst_signal""]",89,market_fragility,,2026-04-24T12:00:41.508Z
rates-agent,Rates Agent,stay_silent,"[""novelty_above_threshold"",""fresh_catalyst_signal"",""matched_thesis_update"",""rates_template_repetition"",""no_fresh_signal""]",80,duration_pressure,,2026-04-24T12:00:41.119Z
